Element Type,Element Name,Description,Identifier,Data Type
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: urlRedirects, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: urlRedirects, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: urlRedirects, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: urlRedirects, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: urlRedirects, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `created_at`
 - `path`
 - `target`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: urlRedirects, Argument: query"
Argument,savedSearchId,"The ID of an existing saved search.
The search’s query string is used as the query argument.
Refer to [SavedSearch](https://shopify.dev/api/admin-graphql/latest/objects/savedsearch).
","Type: , Field: urlRedirects, Argument: savedSearchId"
Field,webPixel,The web pixel configured by the app.,"Type: , Field: webPixel"
Argument,id,Returns a web pixel by ID.,"Type: , Field: webPixel, Argument: id"
Field,webhookSubscription,Returns a webhook subscription by ID.,"Type: , Field: webhookSubscription"
Argument,id,The ID of the WebhookSubscription to return.,"Type: , Field: webhookSubscription, Argument: id"
Field,webhookSubscriptions,Returns a list of webhook subscriptions.,"Type: , Field: webhookSubscriptions"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: webhookSubscriptions, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: webhookSubscriptions, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: webhookSubscriptions, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: webhookSubscriptions, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: webhookSubscriptions, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: webhookSubscriptions, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `created_at`
 - `updated_at`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: webhookSubscriptions, Argument: query"
Argument,callbackUrl,Callback URL to filter by.,"Type: , Field: webhookSubscriptions, Argument: callbackUrl"
Argument,format,Response format to filter by.,"Type: , Field: webhookSubscriptions, Argument: format"
Argument,topics,List of webhook subscription topics to filter by.,"Type: , Field: webhookSubscriptions, Argument: topics"
Type,,"The record of the line items and transactions that were refunded to a customer, along with restocking instructions for refunded line items.",Type: 
Field,createdAt,The date and time when the refund was created.,"Type: , Field: createdAt"
Field,duties,A list of the refunded duties as part of this refund.,"Type: , Field: duties"
Field,id,A globally-unique ID.,"Type: , Field: id"
Field,legacyResourceId,The ID of the corresponding resource in the REST Admin API.,"Type: , Field: legacyResourceId"
Field,note,The optional note associated with the refund.,"Type: , Field: note"
Field,order,The order associated with the refund.,"Type: , Field: order"
Field,refundLineItems,The `RefundLineItem` resources attached to the refund.,"Type: , Field: refundLineItems"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: refundLineItems, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: refundLineItems, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: refundLineItems, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: refundLineItems, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: refundLineItems, Argument: reverse"
Field,return,The return associated with the refund.,"Type: , Field: return"
Field,staffMember,The staff member who created the refund.,"Type: , Field: staffMember"
Field,totalRefunded,The total amount across all transactions for the refund.,"Type: , Field: totalRefunded"
Field,totalRefundedSet,"The total amount across all transactions for the refund, in shop and presentment currencies.","Type: , Field: totalRefundedSet"
Field,transactions,The transactions associated with the refund.,"Type: , Field: transactions"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: transactions, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: transactions, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: transactions, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: transactions, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: transactions, Argument: reverse"
Field,updatedAt,The date and time when the refund was updated.,"Type: , Field: updatedAt"
Type,,An agreement between the merchant and customer to refund all or a portion of the order.,Type: 
Field,app,The application that created the agreement.,"Type: , Field: app"
Field,happenedAt,The date and time at which the agreement occured.,"Type: , Field: happenedAt"
Field,id,The unique ID for the agreement.,"Type: , Field: id"
Field,reason,The reason the agremeent was created.,"Type: , Field: reason"
Field,refund,The refund associated with the agreement.,"Type: , Field: refund"
Field,sales,The sales associated with the agreement.,"Type: , Field: sales"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: sales, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: sales, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: sales, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: sales, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: sales, Argument: reverse"
Field,user,The staff member associated with the agreement.,"Type: , Field: user"
Type,,"An auto-generated type for paginating through multiple Refunds.
",Type: 
Field,edges,A list of edges.,"Type: , Field: edges"
Field,nodes,A list of the nodes contained in RefundEdge.,"Type: , Field: nodes"
Field,pageInfo,Information to aid in pagination.,"Type: , Field: pageInfo"
Type,,Return type for `refundCreate` mutation.,Type: 
Field,order,The order associated with the created refund.,"Type: , Field: order"
Field,refund,The created refund.,"Type: , Field: refund"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,Represents a refunded duty.,Type: 
Field,amountSet,The amount of a refunded duty in shop and presentment currencies.,"Type: , Field: amountSet"
Field,originalDuty,The duty associated with this refunded duty.,"Type: , Field: originalDuty"
Type,,The input fields required to reimburse duties on a refund.,Type: 
Type,,The type of refund to perform for a particular refund duty.,Type: 
Enum Value,PROPORTIONAL,The duty is proportionally refunded based on the quantity of the refunded line item.,"Type: , Enum Value: PROPORTIONAL"
Enum Value,FULL,The duty is fully refunded.,"Type: , Enum Value: FULL"
Type,,"An auto-generated type which holds one Refund and a cursor during pagination.
",Type: 
Field,cursor,A cursor for use in pagination.,"Type: , Field: cursor"
Field,node,The item at the end of RefundEdge.,"Type: , Field: node"
Type,,The input fields to create a refund.,Type: 
Type,,A line item that's included in a refund.,Type: 
Field,lineItem,The `LineItem` resource associated to the refunded line item.,"Type: , Field: lineItem"
Field,location,The inventory restock location.,"Type: , Field: location"
Field,price,The price of a refunded line item.,"Type: , Field: price"
Field,priceSet,The price of a refunded line item in shop and presentment currencies.,"Type: , Field: priceSet"
Field,quantity,The quantity of a refunded line item.,"Type: , Field: quantity"
Field,restockType,The type of restock for the refunded line item.,"Type: , Field: restockType"
Field,restocked,Whether the refunded line item was restocked. Not applicable in the context of a SuggestedRefund.,"Type: , Field: restocked"
Field,subtotal,The subtotal price of a refunded line item.,"Type: , Field: subtotal"
Field,subtotalSet,The subtotal price of a refunded line item in shop and presentment currencies.,"Type: , Field: subtotalSet"
Field,totalTax,The total tax charged on a refunded line item.,"Type: , Field: totalTax"
Field,totalTaxSet,The total tax charged on a refunded line item in shop and presentment currencies.,"Type: , Field: totalTaxSet"
Type,,"An auto-generated type for paginating through multiple RefundLineItems.
",Type: 
Field,edges,A list of edges.,"Type: , Field: edges"
Field,nodes,A list of the nodes contained in RefundLineItemEdge.,"Type: , Field: nodes"
Field,pageInfo,Information to aid in pagination.,"Type: , Field: pageInfo"
Type,,"An auto-generated type which holds one RefundLineItem and a cursor during pagination.
",Type: 
Field,cursor,A cursor for use in pagination.,"Type: , Field: cursor"
Field,node,The item at the end of RefundLineItemEdge.,"Type: , Field: node"
